customer_tweet_id,customer_text,created_at,amazon_response,amazon_tweet_id
98791,"@AmazonHelp what mail?
Not received my parsal yet. check status. Its delivered
investigating??
U r doing really biggest fraud.
#fraud_amazon",Thu Nov 23 16:32:49 +0000 2017,@137623 We're following up on this issue. Please allow us some time and we'll get back to you. ^KA,98789
98796,"@AmazonHelp what the hell is happening?
Same story happening after complaining 100 times. Delivery agent asking to collect from 15km away.",Thu Nov 23 02:25:47 +0000 2017,@137623 That's strange. Let us investigate this further and help assist. Kindly write back to the email sent by our team and we'll reach out to you soon. ^VM,98795
98798,"@AmazonHelp I want immediat action. 12 hours too long for me now.Its almost 2 months,I waited a lot, but can't wait now.
#fraud Amazon",Sun Nov 19 14:19:07 +0000 2017,"@137623 I understand waiting can be tiresome. However, please be assured that we're working on your concern and will reach out to you soon. Appreciate your patience. ^MO",98797
98800,"@AmazonHelp I shared details 100 times, could u plz check details. U doing all this, and making such excuses bcoz u r #fraud.
Call in 5 min",Sun Nov 19 12:53:17 +0000 2017,"@137623 We've received your details and we are working on it. We try to reply as early as possible. However, you would receive the reply within 6-12 hours once you've shared the details in the link. Request your understanding in this regard. ^GK",98799
98803,"@AmazonHelp 
Hv u taken any action on my previous complains. 20-30 times I complained by calling customer care. No result. 
#fraud Amazon",Sun Nov 19 12:35:42 +0000 2017,"@137623 I get your disappointment. However, Twitter being a social platform, we do not have access to your account. In case, you haven't received any correspondence from us, request you to share the details via the provided earlier and we'll look into this. ^MO",98801
98807,"@AmazonHelp I didn't receives any mail,
Call me now.",Sun Nov 19 12:10:06 +0000 2017,"@137623 Please reply to that email and in case, you aren't able to locate the email then kindly resubmit the details. (2/2) ^KA",98808
98807,"@AmazonHelp I didn't receives any mail,
Call me now.",Sun Nov 19 12:10:06 +0000 2017,"@137623 We wouldn't have an option to arrange a call via Twitter. If you've shared your details in the link provided by us, you should have received an email from our team. (1/2) ^KA",98804
98810,"@AmazonHelp already filled last time when I twitted. You can check with twitter id , U will find a filled form.  And call me on given number",Sun Nov 19 11:35:22 +0000 2017,"@137623 If you've shared the details, then you would've received a correspondence from us to your registered email address. Kindly check and reply to our email requesting a call back with your preferred time and we'll do the needful. ^MO",98809
98812,"@AmazonHelp @115850 @115851 doing fraud.
Sending currior with same agent &amp; its delayd always.When call,Promise of action but no action.",Sun Nov 19 10:50:50 +0000 2017,@137623 Sorry for such experience. We'd like to look into the issue and help you.  Please fill this form: https://t.co/beaaDm0muc and we’ll contact you soon. ^RI,98811
99763,@AmazonHelp On s’attend à un peu mieux niveau livraison quand on est client Amazon Prime.,Thu Nov 30 19:22:14 +0000 2017,"@137843 Je vous comprends parfaitement et vous m'en voyez navrée, afin que l'on puisse effectuer de plus amples vérifications à ce sujet, je vous prie de signaler cet incident à notre service client s'il vous plaît.",99764
99765,@AmazonHelp Très bien. Merci.,Thu Nov 30 19:41:17 +0000 2017,@137843 À votre service.,99766
99762,Bonjour @120533. C’est normal que les livreurs laissent les colis à la portée de tout le monde ? https://t.co/EKSQio8UpZ,Thu Nov 30 17:13:01 +0000 2017,"@137843 Bonjour, navrée pour cela, l'article est-il intact s'il vous plaît? ^SA",99760
99768,@AmazonHelp Gracias,Thu Nov 30 17:24:51 +0000 2017,"@137844 Estamos para ayudarte y en caso de cualquier duda adicional, no dudes en contactarnos. ^AA",99767
99770,"@AmazonHelp Entiendo que @80 pueda estar sobrecargado pero no admito la falta de consideración ni la mentira, si no lo recibimos hoy, mañana mi hija sale de viaje, le diré que lo devuelva",Thu Nov 30 17:17:38 +0000 2017,"@137844 Comprendemos tu molestia. En este caso, te recomendamos que reportes la situación directamente con nuestros compañeros de Soporte al Clienta para brindarte asistencia personalizada. ^LG",99769
99772,"@AmazonHelp No lo sé, lo compró mi hija y como trabaja el que ""espera"" soy yo, sólo le pido a @80 que me diga el día que van a venir para estar en casa y siempre me dicen ""hoy"" y despues no aparecen",Thu Nov 30 17:09:05 +0000 2017,"@137844 Entiendo, de no recibir el pedido el día de hoy te recomiendo entrar en contacto con Servicio al Cliente directamente: https://t.co/KyKcfqiS0j. ^KS",99771
99774,"@116928 La comodidad de comprar por internet y lo recibes en casa. Si tengo que pasar 3 tardes en casa esperando a @80 no merece la pena, 3 días diciendo ""se lo llevamos hoy"" por lo menos no engañar",Thu Nov 30 16:57:18 +0000 2017,"@137844 Lamento el inconveniente, ¿el producto que nos comentas era gestionado por Amazon o era gestionado por un vendedor independiente? ^KS",99773
99778,@AmazonHelp your silence is deafening.,Thu Nov 30 23:18:21 +0000 2017,"@137845 I'm sorry for the poor experience with your return! We're unable to access your account on Twitter, however, we're available to assist the best we can. Let us know if we can be of further help. ^SJ",99779
99780,"@AmazonHelp I've called support over the last 3-4 days. Every call, I'm instructing them what to do. This still is not resolved. I'm spreading the word...",Fri Dec 01 00:47:59 +0000 2017,@137845 What is the issue preventing the return from being properly created?  ^FJ,99781
99782,"@AmazonHelp No one knows how to order a return prepaid UPS label, no one knows it is a return of a replacement item, there is a language/accent barrier.",Fri Dec 01 01:27:44 +0000 2017,"@137845 I understand you've had to contact us repeatedly to have this addressed, and I'm sorry for the frustration this has caused. I'd like a member of our team to make sure the appropriate action is taken. Please provide us with your details here: https://t.co/0N318fw45P ^NS",99783
99777,"@AmazonHelp you guys literally have no idea how to process a return. Every time I call, it's like I'm teaching a new lesson to a new person. ????",Thu Nov 30 17:15:40 +0000 2017,@137845 Sorry to hear that Bret. Can I ask if you've been able to succesfully arrange your return?^TI,99775
99786,"@AmazonHelp Unfortunately I didn’t get the carriers name but my intention is to let you guys know so that an improvement can be made. BTW this happened in the area of Arbutus, MD",Thu Nov 30 18:00:05 +0000 2017,"@137846 We'd like to get this looked into, Marc! Please reach us by phone or chat so we can get carrier feedback from you here: https://t.co/hApLpMlfHN. Thanks in advance! ^KJ",99788
99787,"@AmazonHelp Shoutout to one of your deliverers for delivering a package to my house that isn’t mine and told my mom to keep it and left. Ps, the destination for the package is RIGHT ACROSS THE STREET.",Thu Nov 30 17:20:04 +0000 2017,@137846 I'm so sorry for the difficulty! Do you happen to know who the carrier was for this item? We're here to help. ^MH,99785
99791,@AmazonHelp @AmazonHelp your team doing totally farud with us we are seller if our account was suspend then why your team not giving any support or guide us. You charging a big amount commission and also doing farud,Thu Nov 30 19:59:39 +0000 2017,@137847 I understand that you're concerned regarding your seller account on Amazon. Could you please confirm if you've contacted our seller support team using the link provided earlier. ^MP,99793
99796,@AmazonHelp No now i dont want to contact now i want file a case against in indian court,Thu Nov 30 20:27:32 +0000 2017,"@137847 Our apologies for any inconvenience you had to go through, Ashoni. Please reach out to our support team here: https://t.co/hITbmQzz2y and we'll look into this. ^MK",99797
99794,@AmazonHelp @115851 @118702 @122599 @122951 @14281 @2517 @137849 @12180 @20871,Thu Nov 30 20:55:29 +0000 2017,"@137847 Sorry for the hassle, Ashoni. We'd like to help you, please share your details here: https://t.co/beaaDm0muc and we’ll contact you soon. ^SM",99799
99792,@137848 @115850 @5834  this site continues doing a farud with seller almost 50 sellers I received complain they suspend account then they never contact all payment get zero,Thu Nov 30 16:55:53 +0000 2017,"@137847 I'm sorry to learn this, has this been reported to our seller support team here: https://t.co/hITbmQzz2y? ^VN",99789
99802,"@AmazonHelp Fast alle der ersten Staffel, soweit ich gesehen habe. Aber nicht dauerhaft. 

Kann jetzt keine nennen, ich gucke nun ein paar Folgen, wenn es auftritt, geb ich Bescheid.",Thu Nov 30 17:20:15 +0000 2017,"@137850 Alles klar, dann schonmal viel Spaß beim Schauen :) ^AN",99801
99804,Ob @115825 die teilweise sehr asynchrone Tonspur von King of Queens (Deutsch) mittlerweile gefixt hat...?,Thu Nov 30 17:12:51 +0000 2017,"@137850 Wenn du mir sagt, welche Folge genau du meinst, schau ich schnell für dich nach ;) ^AW",99803
99806,@AmazonHelp Still awaiting for a resolution..,Fri Dec 01 09:14:29 +0000 2017,"@137099 I'm afraid that we haven't received the mail yet. I request you to kindly fill in the details once again through the link provided to you earlier so that we can work on this right away, without any further delay. ^SC",99807
99808,@AmazonHelp @115851 Are you guys kidding me?? I have been following up continuously but not getting the solution.. https://t.co/igceoeyjvK,Fri Dec 01 09:50:04 +0000 2017,"@137099 Allow us to check this close and assist. Please share the required details, here: https://t.co/GIJyeYqKE0 and we'll get back with an update. ^YP",99809
96685,@115850 @115851 Already reported but no solution..,Thu Nov 30 16:49:23 +0000 2017,@137099 We are working on it and we will get back to you soon. ^MD,99805
99811,@AmazonHelp Ha sido abrir el chat porque no era claro el seguimiento y me ha llamado para concretar la entrega. Amazon solucionando problemas antes de que los haya https://t.co/JS4kyUJbWq,Thu Nov 30 17:27:05 +0000 2017,"@137851 ¡Ese es nuestro Superpoder! ⚡️📦 Puedes mantenernos al tanto de esta entrega, Marsh. ^VL",99813
99812,Acabo de invocar al mensajero de UPS abriendo chat en Amazon.,Thu Nov 30 17:23:48 +0000 2017,"@137851 Hola Marsh, ¿tienes algún inconveniente con la entrega de un pedido? ^MZ",99810
99815,"@119356 Very Disappointed with Amazon.in.This is back to back Second time when i ordered something and got the incorrect/different product in delivery. Is this a ""Fashion Freak"" Brand Product which i received in my order???#WorstExampleofApniDukan. https://t.co/4sly5XnQBn",Thu Nov 30 16:59:07 +0000 2017,@137852 We're sorry that you have received a different product from what you've ordered. This is certainly unexpected. May I know if you have reported this to our support team here : https://t.co/2t6DQoUmNZ? ^PR,99814
99818,"@116090 Hi there.

To my surprise, I see that you've charged me a Prime Membership on my Mastercard which I never agreed to buying. How can we resolve this issue. Thank you.",Thu Nov 30 17:21:59 +0000 2017,"@137853 Hi, Stephanie! Please visit us here for information about canceling Amazon Prime: https://t.co/8tkkeSLgu7 ^RB",99816
99820,@115830 &amp; @122232 so far 6 days for next day delivery and counting. After 3 text to say it being delivered tomorrow. Result missed dilivery opportunity for Xmas gifts to be delivered. #fail #ruinedChristmas,Thu Nov 30 17:21:27 +0000 2017,"@137854 Hi Alex, sorry to hear about the delay in receiving your parcels! Have you received an e-mail update on delivery? What is the current tracking status of the items? You can check that here:  https://t.co/aaDyEz1VgE. We're here to help in any way we can! ^AZ",99819
99823,where would i be in life without amazon prime?? (probably with a lot more money in my bank account),Thu Nov 30 16:59:45 +0000 2017,@137855 We all do it! 💵 Get anything cool recently?^TI,99822
99825,@115821 how can I update my email address? I've gone through it a dozen times with a dozen passwords and I get this. https://t.co/CoAW8igTO4,Thu Nov 30 17:19:34 +0000 2017,@137856 I can understand your frustration! Contact us here and we can address this with you  https://t.co/JzP7hlA23B ^DJ,99824
99827,@AmazonHelp @115850 @115821 I want to know the return/refund time duration?,Thu Nov 30 16:55:17 +0000 2017,@137857 I understand you want to know regarding the return/refund policy. You can have a look at our return policy here: https://t.co/mmPUzI7uQS. ^KH,99826
99829,@115830 please tell your delivery drivers not to open my front door and put the parcel in my house !!,Thu Nov 30 17:02:26 +0000 2017,"@137858 Hi, we'd like to look into this. Please fill out this secure form from a non-mobile device: https://t.co/tkLCr7DNil ^HS",99828
99832,@AmazonHelp OK merci pour votre aide. Bonne soirée.,Thu Nov 30 19:43:23 +0000 2017,@137859 A votre service ! Bonne soirée à vous aussi.,99835
99833,"@AmazonHelp Rebonsoir, pour vérifier que la Xbox one et la tablette Huawei sont bien intactes je vais être obligée d'ouvrir les boîtes. Est-ce que ça a des conséquences sur la garantie ?",Thu Nov 30 19:42:11 +0000 2017,"@137859 Bonsoir,
Pas du tout :) Prenez le temps de vérifier.... Et tenez-nous informé de la situation s'il vous plaît, nous restons à votre disposition en cas de besoin.",99836
99834,"@AmazonHelp Non pas encore. Ce sont mes cadeaux de Noël, j'attends ce soir que mes enfants soient au lit",Thu Nov 30 17:06:45 +0000 2017,@137859 Si vos produits sont endommagés veuillez le signaler à notre service client via le lien suivant afin d'y remédier je vous prie: https://t.co/hgIrz98cdI ^BR,99830
99838,@132988 bravo pour le soin apporté aux colis @115821 si tout est cassé on fait comment ? https://t.co/AxvWO6QDzh,Thu Nov 30 16:55:44 +0000 2017,"@137859 Bonjour, je suis sincèrement désolée pour le désagrément causé par cet incident. Avez-vous vérifié si le contenu de votre colis est intact ? ^SB",99837
99840,@AmazonHelp I have already done this. But it is worthless. I don't want my refund in Amazon pay. I want the same Brand product to be delivered which i ordered. I'll return the delivered item after getting the correct one.,Fri Dec 01 00:57:26 +0000 2017,"@137852 I understand your concern regarding the incorrect item you've received. We'd like to check this and assist you better. Write to us here: https://t.co/beaaDm0muc, we'll look into it and get in touch with you soon. ^MO",99842
99841,"@118919 Very Disappointed with Amazon.in.This is back to back Second Chance when i ordered something and got the incorrect/different product in delivery.Is this a ""Fashion Freak"" Brand Product which i received in my order??? https://t.co/MlHtDnkjxO",Thu Nov 30 16:55:52 +0000 2017,@137852 Apologies for the trouble. Kindly report this to our support team here: https://t.co/rS49hgaADF so that we can assist you accordingly. ^MN,99839
99846,"Hubby's waited in all day for a delivery from @115830. Van pulls up. Man gets out. Faffs  around. Gets back in van. Drives off. E mail received saying ""unable to deliver"". All caught on CCTV Not happy!",Thu Nov 30 17:21:03 +0000 2017,@137860 I'm sorry to hear about this poor experience you've had with us. We'd like to take a look into this with you. Please contact us here: https://t.co/JzP7hlA23B ^KP,99843
99848,"@AmazonHelp It said delivered but I haven't gotten it,",Thu Nov 30 17:26:43 +0000 2017,"@137861 Oh no! I'm so sorry your package did not arrive! Check out the following Help page for more insight on packages scanned as delivered, https://t.co/cRngkypMPA.
^AV",99850
99849,"Amazon, UPS idk which one of y'all playing but Ima need my package ASAP❗️",Thu Nov 30 17:12:45 +0000 2017,"@137861 Hi there! Has your package been delayed? Do you have an updated arrival date? We want to help, let us know! 
https://t.co/Y5jpI9gRhE

-RD",99847
99852,"@AmazonHelp No, he presentado una reclamación diréctamente",Thu Nov 30 17:16:25 +0000 2017,"@137862 Comprendo. @137863, ¿podrían ayudarnos con esta entrega? Avísanos si no recibes respuesta. ^LG",99851
99854,"@AmazonHelp Pedido hecho el día 24. Fecha prevista en ese momento, martes 28 (teniendo premium). Martes nada y pone que miercoles 29 se entregará. Estamos a 30 y sigue poniendo que entrega prevista ayer. Y en la web de @137864 pone estado ""Paso por plataforma"". Que verguenza",Thu Nov 30 17:06:50 +0000 2017,"@137862 Hola, lamentamos el contratiempo con la entrega de tu paquete. ¿Podrías comentarnos si has contactado con compañía de transportes para verificar lo que ha sucedido? ^AA",99853
99857,@115830 what is your contact number or complaints email?,Thu Nov 30 17:21:26 +0000 2017,"@137865 Hi Daniel, you can contact us here: https://t.co/JzP7hlA23B ^VF",99856
99859,"@115821 dint get the benefit of cash back offer on 19th nov 2017 purchase of ₹2054, which paid by amezon pay!Order # 402-4299710-3785923",Thu Nov 30 16:45:09 +0000 2017,"@137866 Could you please help us with the name of the cashback? We'll assist you accordingly. Also, please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^VH",99858
99861,"@AmazonHelp The original date was 11/27 (I ordered on Sunday), then it became 11/28, and now it's ""we hope you get it by Saturday"" https://t.co/EFcSYCi42m",Thu Nov 30 17:23:22 +0000 2017,"@137867 Have you tried reaching out to the carrier? If so, what options or insight was provided? ^MH",99863
99862,"Dear @115821, 
You should highly reconsider sending my Prime orders through @118706. Nothing is ever delivered in two days...
Sincerely, 
Where the FUCK is my Package",Thu Nov 30 16:59:36 +0000 2017,@137867 Thanks for reaching out to us. What was the delivery date we gave you for this order?^SM,99860
99866,@AmazonHelp No. i am unable to report this. i was just waitiing of respose in this matter .please follow my matter and solve as earlier as possible,Sun Dec 03 11:30:03 +0000 2017,"@137868 If you haven't reported the issue to our support team yet, please report it so that they'll look into this for you and will help you out. And If you're facing any issue while contacting us, let us know so that we can help you out. Please keep us posted. ^NK",99868
99867,"@115850 amazon items refunded ,but refund did not processed till today 
Pickup Tracking ID: 69725101493 items were Scott Women's Premium Cotton Pullover Hoodie Sweatshirt with Zip - Maroon1
Scott Women's Cotton Sweatshirt with Zip - Navy Blue - 1.1_lsslz9_XL1",Thu Nov 30 16:45:12 +0000 2017,@137868 We apologize for the experience regarding refund. Have you reported this to our support team here: https://t.co/rS49hgaADF? ^VH,99865
99870,@AmazonHelp We call the coustmer care more than 10 time but that not solve my problem so be choice that option,Fri Dec 01 04:08:19 +0000 2017,@137869 Please share your details using the link given earlier. We will check and connect with you accordingly. ^RW,99872
99873,@AmazonHelp Ok what ur not send me a link.....?,Fri Dec 01 07:18:56 +0000 2017,@137869 We wouldn't be able to access your Amazon account details on Twitter. In order to help you to the fullest. Kindly share your details here: https://t.co/beaaDm0muc and we'll get it checked. ^SY,99874
99871,"@115830 @115850 that's my 2 order 1 in 22 nov. &amp; 2nd is 29 be place but that unfortunately undeliverable and on the way back, some condition
And I pay order amount in amazon pay,
So that's a ur services amazon in indore ATS.......? https://t.co/1GZMfhyphz",Thu Nov 30 16:44:31 +0000 2017,"@137869 I'm sorry about the unpleasant experience with the delivery. Kindly share your details here: https://t.co/GIJyeYqKE0 and we'll look into the issue for you. Please don't provide your order details, we consider it to be personal. Our page is visible to the public.^GD",99869
99876,"@115821 when I pay $8 extra for an item arrive on thursday, and then it wont get here till friday, shouldnt i recieve a refund for that $8?",Thu Nov 30 17:17:08 +0000 2017,@137870 I'm sorry your order was delayed! We'd like to look into available options with you by phone or chat here: https://t.co/hApLpMlfHN ^VS,99875
99878,"@AmazonHelp Desgraciadamente, la devolución en este caso no es la solución ya que la necesito con urgencia para terminar un trabajo pendiente este fin de semana. Solo espero que al menos funcione correctamente y no me dé ningún problema. Muy defraudado con la gestión de este pedido...",Thu Nov 30 17:28:34 +0000 2017,"@137871 En este caso, para lograr revisar la situación y brindarte asistencia personalizada, te recomendamos que contactes a nuestro departamento de Servicio al Cliente en el siguiente enlace: https://t.co/OjvUxwnzPe. ^AA",99880
99879,"@AmazonHelp El embalaje es importante porque puede dañar el producto, pero lo más grave es que me envían una caja sin precinto de garantía. He comprado un producto nuevo y debería haberlo recibido debidamente cerrado además por supuesto de libre de golpes.",Thu Nov 30 17:17:02 +0000 2017,"@137871 Comprendemos Antonio, en caso de que desees realizar la devolución del artículo puedes obtener más información y realizar el procedimiento de devolución aquí: https://t.co/N7kRhYe30e. ^MZ",99877
99883,"@116928 Muy descontento sobre cómo acabo de recibir mi pedido. Sin embalaje adicional, con golpes en las esquinas y la caja sin precintar. Tomen nota, por favor. https://t.co/5C8h1sTU4X",Thu Nov 30 17:11:13 +0000 2017,"@137871 Hola, Antonio. Te pedimos disculpas por el inconveniente con el embalaje de tu pedido. Puedes realizar un evaluación de lo que ha sucedido con el embalaje, en el siguiente enlace: https://t.co/arxOohOOKM. ^AA",99882
99886,"@AmazonHelp Oui, j'étais censé recevoir un colis hier, aujourd'hui je n'ai toujours rien, je devais en recevoir un aussi aujourd'hui et pour l'instant rien mais je doute de le recevoir. Quand c'est d'autres transporteur je n'ai jamais ce problème la (sauf UPS mais c'est rare)",Thu Nov 30 17:23:41 +0000 2017,"@137872 Je suis sincèrement navrée pour la gêne occasionnée, je vous invite à signaler cet incident à notre service client via le lien suivant : https://t.co/qzuu0dgDXz ^ASZ",99888
99887,Bonjour @120533 merci de ne plus utilisé Colis privé pour vos livraison,Thu Nov 30 17:08:44 +0000 2017,"@137872 Bonjour, rencontrez-vous un problème avec une commande en cours de livraison par colis privé?^FT",99884
99890,@AmazonHelp Still don't understand why my sister got hers and I haven't? ? https://t.co/xPGvSSUNYq,Thu Nov 30 17:22:22 +0000 2017,@137873 I can understand your frustration. Contact us here and we can look into this with you.  https://t.co/JzP7hlA23B ^DJ,99892
99891,"Very disappointed in @115830, ordered a tablet for my daughter the same day my sister in law did and still not received it even though my sister in law has got hers! Should have been here yesterday.",Thu Nov 30 17:16:21 +0000 2017,"@137873 I'm so sorry to hear this! When you check your order, what is the latest status showing as? You can check here: https://t.co/aaDyEz1VgE ^JY",99889
99894,"@AmazonHelp I just checked and it said my order might be lost, there was a button that said get a refund, i pressed it and they sent me this!😠 https://t.co/lAgTGOsHUO",Thu Nov 30 17:14:12 +0000 2017,@137874 Please use the link provided to get details over to us so our team can look into this with you. We want to help! ^MT,99893
99898,"@AmazonHelp 

I private messaged you! And still no reply!",Thu Nov 30 16:57:04 +0000 2017,"@137874 I see you have two issues, One is a delayed package. What is the tracking currently showing on that package? The other issue is a refund request on some broken makeup. Has that been resolved? ^DJ",99895
99900,@115821 necesito escribirles por privado por un inconveniente con mi cuenta. Gracias,Thu Nov 30 17:13:10 +0000 2017,"@137875 Hola Leonardo, sin ningún problema puedes contactarnos por un DM. Por otro lado te recordamos no compartir información sensible de tu cuenta como números de pedido por redes sociales, aún por mensajes privados. Si lo deseas también puedes hacernos tu consulta aquí. ^MZ",99899
99902,"@AmazonHelp Der nette Herr von eurem Support meinte, es soll nun morgen kommen. Er wollte mir noch einen Monat Prime als Entschuldigung geben, hat es aber wohl vergessen... :D Könnt ihr da noch was machen?",Thu Nov 30 17:36:05 +0000 2017,@137876 Wir haben keinen Einblick in die Kundenkonten. Bitte meld dich doch nochmal bei den Kollegen im Kundenservice: https://t.co/5RHhEVutwe ^BL,99904
99905,"@AmazonHelp Neues voraussichtliches Lieferdatum: 30. Nov. - 7. Dez. 
Es tut uns leid, dass Ihre Lieferung verspätet ist. Bitte besuchen Sie diese Seite erneut, sollte die Sendung nicht bis zum Freitag, 8. Dez. eingetroffen sein, um die weitere Vorgehensweise zu klären.

WAS!?",Thu Nov 30 19:37:59 +0000 2017,"@137876 Wo wird dir das denn angezeigt? In unserem Kontaktformular? Dort erschein so eine Meldung automatisch, wenn es Sendung verzögert ist. Liebe Grüße ^AN",99906
99903,"@AmazonHelp Ich ruf mal bei euch an, weil DHL sagt, ich soll einfach bis Samstag warten, es sei nicht deren Problem...",Thu Nov 30 17:13:57 +0000 2017,"@137876 Genau, mach das 👍 ^AW",99901
99908,".@124285 at it's best.

@116316 Lieferung sollte heute Zugestellt werden, ist aber immernoch im Startpaketzentrum und ich häng gleich wieder seit 30 Minuten in der Warteschleife. 

Amazon, verschickt einfach mit @122924, dann kommt es wenigstens gar nicht an...",Thu Nov 30 17:01:18 +0000 2017,@137876 Das ist nicht schön zu hären :/ Du bist bei unseren Kollegen im Kundenservice richtig aufgehoben. Gedulde dich noch ein wenig. ^AW,99907
99911,@AmazonHelp Yesterday by 8pm,Thu Nov 30 17:15:46 +0000 2017,"@137877 I'm so sorry that your mattress has been delayed, Megan. This is our busiest time of year and unfortunately everything slows down a bit as the carriers struggle to keep up. Have you been given a new delivery date? You can see that here:  https://t.co/Y5jpI9gRhE ^SP",99909
99913,"Seriously annoyed that my mattress from @115821 hasn't arrived yet and tracking says ""wait a few days""",Thu Nov 30 17:10:07 +0000 2017,@137877 I'm so sorry for the wait! What was the original estimated delivery date? ^DY,99912
99915,#bravo @115830 loving the quality of the fabric on the Fire HD 10 (7th generation) case https://t.co/7USov6CJdl,Thu Nov 30 17:07:24 +0000 2017,@130175 We're glad you're enjoying it! ^TR,99914
99917,First time this has ever happened to me. I ordered something from @115821 on #BlackFriday and it's lost in the mail. Even the site says it.,Thu Nov 30 17:15:07 +0000 2017,@137878 I'm sorry to hear this happened! We'd like to go over available options with you. Please reach out to us here: https://t.co/hApLpMlfHN ^KP,99916
99919,"@AmazonHelp What do I do when an open, empty envelope from Amazon was delivered by UPS?",Thu Nov 30 17:10:17 +0000 2017,@137879 Oh no! I'm so sorry to hear this has happened! Please reach out to us here: https://t.co/hApLpMlfHN so we may further assist. ^RO,99918
99921,@AmazonHelp Pues me he organizado un tremendo lio al crear la cuenta y no entiendo algunos conceptos. NECESITO AYUDA PERSONALIZADA. GRACIAS,Thu Nov 30 17:55:48 +0000 2017,@137880 Te recomendamos entrar en contacto con nuestro departamento de Servicio al Cliente por medio del siguiente enlace: https://t.co/3VUNgKvI9r ^FZ,99923
99925,@AmazonHelp Gracias.,Thu Nov 30 18:49:57 +0000 2017,@137880 Con gusto Maria. Puedes contactarnos por este enlace: https://t.co/cPnbRDDVzx  ^JJ,99926
99927,@AmazonHelp  Necesito un telefono de oficinas.,Thu Nov 30 20:19:03 +0000 2017,"@137880 Te ofrecemos las siguientes opciones en teléfonos para oficina: https://t.co/oImna6ZHgT

Además puedes buscar el artículo que más se ajuste a tu interés, escribiendo el nombre en la barra de búsqueda localizada en la parte superior de nuestra página de Amazon.es

^DB",99928
99929,@AmazonHelp  Me refiero a un telefono donde les pueda llamar.,Thu Nov 30 20:33:00 +0000 2017,"@137880 María, puedes contactar a través del siguiente enlace: https://t.co/OjvUxwnzPe. Selecciona una de las opciones y al final de la página verás las opciones de contacto disponibles, ya sea, e-mail, chat o teléfono. ^LG",99930
99922,@116928 Necesito ayuda con un cuestionario. Muchas gracias.,Thu Nov 30 17:13:18 +0000 2017,"@137880 Hola Maria José, sin compartir información personal o de tu cuenta, ¿cómo podemos ayudarte? ^LG",99920
99933,"@AmazonHelp hola, intentamos hacer un pedido con una cuenta nueva de amazon. Se nos solicitó copia del edo de cuenta bancario, la enviamos pero no hemos tenido respuesta en 10 días y el pedido no aparece en el historial. A qué correo podemos comunicarnos?",Thu Nov 30 17:12:04 +0000 2017,"@137881 Aldo, lamentamos los inconvenientes. Si ya enviaste la información a la dirección de correo que se te brindó, el departamento encargado debe estudiar lo sucedido y se te notificará tan pronto como sea posible. ^VL",99932
99935,"@AmazonHelp 
When will we get the result of oneplus5TAppquiz",Thu Nov 30 16:44:21 +0000 2017,@133570 Winners One Plus 5t app quiz conducted on 28th November 2017will be declared by 20th December. Kindly wait till the same. ^VN,99934
99937,"@116090 the worst. I had one great year with you, followed by now three terrible years. I'm done. Awful company, awful service #fail",Thu Nov 30 17:09:55 +0000 2017,"@137882 I'm so sorry you hear of your experience! Without giving any specific account details, can you tell me what is happening?
^AV",99936
99939,@AmazonHelp Yes. And no. The order page says 30th November - 4th December / the actual order when I click it says still today by 8pm. I’m confused and annoyed.,Thu Nov 30 17:15:29 +0000 2017,"@137883 I'm so sorry your order was delayed, Brett! While delays aren't common, they can occur due to unforeseen circumstances. If you could give us another chance, we'd like to take another look into this and available options directly with you. https://t.co/JzP7hlA23B ^TH",99941
99942,@AmazonHelp Your call centre staff were really unhelpful. One even hung up on me. I just have to wait for my item but I’m not happy at all.,Thu Nov 30 17:43:43 +0000 2017,@137883 I'm sorry for the upsetting experience. Please make sure to fill out the survey sent after the call. This will go directly to their leadership for review. ^VS,99943
99940,@AmazonHelp Yes I did. And no you weren’t. The telephone service was appealing. The first agent hung up and the second wasn’t able to give me any date at all. Really not good.,Thu Nov 30 17:08:31 +0000 2017,"@137883 Has your item been dispatched? If so, are there any tracking details listed here: https://t.co/aaDyEz1VgE? Does this link provide you with an updated delivery date? ^RA",99938
99945,All I needed was one thing to put me in a really bad mood. Thanks @115830 ... You just did it. *Guaranteed* delivery dates obviously don’t mean much?,Thu Nov 30 17:01:02 +0000 2017,@137883 I'm sorry we missed our mark. Did you contact us regarding this? Were we able to provide you with a new delivery date? ^CO,99944
99896,@AmazonHelp And the other issue has not been resolved,Thu Nov 30 17:07:18 +0000 2017,@137874 Let's have a specialist look into both issues for you. Please click here: https://t.co/uc0IU76mXS so we can further assist. ^NM,99946
99948,@116935.. I'm a big U2 fan and the U2 experience station has made my week. Very cool!,Thu Nov 30 16:56:48 +0000 2017,"@137884 We're glad to help you have a ""Beautiful Day"" and thrilled you feel the station is the ""Sweetest Thing!"" Enjoy! ^AZ",99947
99950,@AmazonHelp ..my first parcel was delivered to the wrong address so you were sending another one out today! Said it's deliverd to my address again but still received nothing? This is very poor service! Are your delivery drivers so stupid they can't put in the right postcode?,Thu Nov 30 16:55:18 +0000 2017,@137885 Greetings and Salutation Ryan! We are terribly sorry that you are having issues locating your package. We'd love to assist! Could you please let us know if you've tried these trouble shooting tips to locate it? https://t.co/bT4PuQ7Ovq We're here to help! ^JD,99949
